lat,lon
39.2790672,-76.6143046
39.2765482,-76.6131272
39.303329999999995,-76.58679599999998
39.2815819,-76.6747463
39.357332899999996,-76.70405559999998
39.31710820000001,-76.61727509999999
39.29468079999999,-76.65060290000001
39.329414,-76.60982200000002
39.3221249,-76.5725879
39.307458399999994,-76.6391313
39.3180131,-76.61676349999998
39.27968389999999,-76.66573100000001
39.282567799999995,-76.590944
39.2985799,-76.5806688
39.27511,-76.5916079
39.2892605,-76.60757029999998
39.2964881,-76.56326120000001
39.2650972,-76.6545514
39.2706977,-76.61309539999998
39.3498878,-76.6795307
39.280517700000004,-76.57511190000001
39.2868786,-76.5562051
39.286888700000006,-76.5909333
39.238006,-76.61017199999999
39.28624629999999,-76.57136779999998
39.2851157,-76.5658776
39.2963273,-76.60591409999998
39.300734000000006,-76.616198
39.272775,-76.606425
39.3611935,-76.55331919999998
39.286958399999996,-76.62006740000001
39.238731,-76.6096621
39.2877643,-76.6374708
39.253985799999995,-76.63847679999998
39.292734499999995,-76.6100684
39.331379,-76.63205599999998
39.2339662,-76.60888270000001
39.3308821,-76.63283489999998
39.2877804,-76.59232449999998
39.2850201,-76.612437
39.3366148,-76.6230254
39.2879328,-76.61770870000001
39.3279374,-76.61568849999998
39.2931854,-76.57711479999998
39.2831076,-76.5929233
39.2854107,-76.60702690000001
39.2892605,-76.60757029999998
39.282838899999994,-76.5836572
39.272274900000006,-76.5920732
39.2715913,-76.60219289999998
39.2851556,-76.6140638
39.2851556,-76.6140638
39.2851556,-76.6140638
39.2851556,-76.6140638
39.2851556,-76.6140638
39.3137497,-76.6183374
39.313359999999996,-76.59927909999998
39.2941287,-76.5597578
39.2994872,-76.6133423
39.287583500000004,-76.6074316
39.3642433,-76.60866850000001
39.2868476,-76.5554987
39.28053329999999,-76.65187019999998
39.287127399999996,-76.60216830000002
39.2775966,-76.614175
39.2914046,-76.6122237
39.2822799,-76.6483046
39.285413,-76.60110240000002
39.3133685,-76.61634719999998
39.2988115,-76.6158994
39.3469424,-76.68346329999999
39.2827335,-76.61335
39.2827335,-76.61335
39.3433244,-76.68389359999998
39.29636010000001,-76.5707872
39.292542299999994,-76.6182938
39.2849266,-76.58886070000001
39.269896700000004,-76.6482805
39.2958066,-76.615948
39.306292,-76.66190209999998
39.2830401,-76.645002
39.292339,-76.567685
39.29596179999999,-76.5724567
39.281915399999995,-76.63735659999998
39.2694964,-76.5899969
39.2850201,-76.612437
39.3514059,-76.5339137
39.279125799999996,-76.5716862
39.2777777,-76.61730349999998
39.2836102,-76.6022718
39.2830593,-76.5839956
39.2827881,-76.59360319999998
39.281250299999996,-76.59072119999998
39.3534273,-76.6180688
39.36324929999999,-76.55234890000001
39.286066,-76.586591
39.2840136,-76.64962990000001
39.350241,-76.53540509999998
39.290574799999995,-76.61977569999998
39.3108489,-76.6145214
39.323474299999994,-76.60901670000001
39.269344200000006,-76.6833699
39.2801006,-76.5469756
39.324448499999995,-76.6574104
39.3232214,-76.54379899999998
39.356781,-76.70414179999999
39.3334974,-76.55790400000001
39.2778792,-76.6122342
39.344812700000006,-76.6958401
39.3088628,-76.66559830000001
39.2764996,-76.6120535
39.2505815,-76.645059
39.291544099999996,-76.61632589999998
39.3309594,-76.6316188
39.288836700000004,-76.6214827
39.2913133,-76.5745283
39.285046,-76.586885
39.2816161,-76.5817598
39.327515000000005,-76.609674
39.324583200000006,-76.546298
39.28347520000001,-76.5666344
39.272823100000004,-76.60407729999999
39.3386092,-76.57327370000002
39.2820271,-76.59243149999999
39.3553193,-76.7004738
39.3160304,-76.60647999999998
39.2931201,-76.6184884
39.2627403,-76.6334371
39.3087266,-76.67027039999998
39.27874129999999,-76.6142983
39.281653999999996,-76.69471290000001
39.2679972,-76.59057299999998
39.2708836,-76.59863409999998
39.285805200000006,-76.59241690000002
39.2832397,-76.593705
39.295933000000005,-76.572182
39.272937299999995,-76.6115061
39.2893203,-76.59403890000002
39.2855273,-76.59985449999998
39.2869349,-76.56349639999998
39.2861599,-76.6024728
39.320537200000004,-76.60921400000002
39.2832328,-76.58044679999998
39.3136439,-76.61705549999998
39.3062404,-76.60366359999998
39.2893597,-76.6099101
39.284624900000004,-76.59507479999998
39.2856701,-76.594522
39.286212799999994,-76.61069549999998
39.2852723,-76.59302679999998
39.2851029,-76.5566175
39.278761100000004,-76.55412770000002
39.281477,-76.593501
39.28068529999999,-76.56758669999998
39.2830513,-76.60093660000003
39.2940692,-76.65058429999998
39.2871714,-76.6128397
39.3040813,-76.6362175
39.286619099999996,-76.59881899999998
39.2901729,-76.6007984
39.30775999999999,-76.590397
39.2696235,-76.61192059999998
39.29265660000001,-76.66233489999998
39.2873609,-76.6144645
39.2741239,-76.61218259999998
39.291381,-76.6473014
39.310218,-76.65109
39.271906,-76.6026723
39.3008672,-76.6210722
39.311879,-76.60591099999998
39.2876398,-76.6304392
39.2858512,-76.55816449999998
39.2745351,-76.6032221
39.2864363,-76.567537
39.2725979,-76.53649870000001
39.345963,-76.610224
39.269933,-76.59231199999998
39.3035779,-76.6076636
39.357055200000005,-76.70429469999998
39.321428600000004,-76.62401369999998
39.279837799999996,-76.6666808
39.280510299999996,-76.57532370000001
39.2857011,-76.5849647
39.2836822,-76.59275939999998
39.29831739999999,-76.58711679999998
39.286924400000004,-76.55516170000001
39.3449581,-76.67163120000001
39.2702463,-76.59671850000001
39.283421000000004,-76.5928508
39.293253799999995,-76.6155115
39.2873969,-76.6104569
39.289986999999996,-76.60978100000001
39.305844,-76.6180278
39.318070899999995,-76.6151854
39.348673100000006,-76.67583599999998
39.286212799999994,-76.61069549999998
39.310716,-76.64847499999998
39.2769389,-76.6141538
39.290262799999994,-76.62074849999998
39.2812792,-76.5780308
39.3247402,-76.5400317
39.2798643,-76.57528839999998
39.3150951,-76.66957599999998
39.3566765,-76.704779
39.3382218,-76.6353336
39.28351500000001,-76.639088
39.2778151,-76.61275049999998
39.2941381,-76.6188968
39.336373200000004,-76.6290006
39.300891799999995,-76.61545480000002
39.2812561,-76.61188419999998
39.2877196,-76.58726170000001
39.368817,-76.54761599999998
39.27650560000001,-76.6141313
39.28625170000001,-76.57188470000001
39.282697,-76.59290399999998
39.2349128,-76.6117247
39.2887891,-76.6197186
39.301394200000004,-76.62201340000001
39.29323,-76.62575600000001
39.33501529999999,-76.6360079
39.28442800000001,-76.60560699999998
39.27368200000001,-76.603197
39.289408200000004,-76.6134881
39.2591247,-76.52527740000001
39.2870429,-76.61144399999998
39.31366209999999,-76.59616609999998
39.2903386,-76.61917640000001
39.3232734,-76.6099243
39.23488029999999,-76.6112493
39.27029520000001,-76.68075189999998
39.3356084,-76.6366745
39.3394092,-76.66795909999998
39.3503748,-76.610186
39.3151273,-76.54469420000001
39.3429936,-76.54405419999998
39.2957829,-76.569171
39.30936810000001,-76.56196489999998
39.2716079,-76.60212879999999
39.29300629999999,-76.65672529999998
39.2805632,-76.67138809999999
39.2890895,-76.62209659999998
39.347484,-76.694034
39.288624,-76.6062479
39.284256899999995,-76.64154649999998
39.3307521,-76.6424878
39.2822824,-76.5926301
39.300073,-76.59478399999998
39.278788399999996,-76.61466740000002
39.289144,-76.6071223
39.287278,-76.542362
39.285838,-76.5902371
39.293510600000005,-76.61559319999998
39.2961661,-76.6146323
39.34532859999999,-76.6093215
39.28535830000001,-76.59382409999998
39.3056513,-76.61630550000001
39.2773984,-76.6141787
39.280888,-76.6507647
39.260636600000005,-76.61358709999998
39.300653000000004,-76.61986619999998
39.2720784,-76.5532403
39.3278637,-76.61720090000001
39.270594700000004,-76.61488890000001
39.2771115,-76.61308079999998
39.286945200000005,-76.56609980000002
39.2894401,-76.6098768
39.286425799999996,-76.5660402
39.346221500000006,-76.6808552
39.326249,-76.609706
39.28955029999999,-76.6094659
39.2411994,-76.60846049999998
39.2868408,-76.55560279999999
39.297662200000005,-76.5749368
39.30534229999999,-76.640176
39.3538235,-76.53212719999998
39.304508500000004,-76.5846935
39.284824799999996,-76.60714240000001
39.2890884,-76.5928017
39.320537200000004,-76.60921400000002
39.3076098,-76.6502443
39.3061981,-76.6483035
39.3347862,-76.6207385
39.2831556,-76.59543529999998
39.259805,-76.5299756
39.32627,-76.61563629999998
39.29569000000001,-76.58327299999998
39.3188261,-76.61952649999998
39.287677,-76.6068458
39.2816161,-76.5817598
39.355005600000005,-76.53084
39.309680900000004,-76.64621389999998
39.349226,-76.67727599999998
39.3286782,-76.61717850000001
39.2316739,-76.5749969
39.284281,-76.64237899999998
39.2835838,-76.63835340000001
39.286899,-76.56604540000001
39.3561033,-76.703215
39.287129,-76.607407
39.338714,-76.609776
39.35014719999999,-76.5638295
39.328033700000006,-76.611419
39.3445205,-76.6402804
39.3224229,-76.6212161
39.3408802,-76.66759870000001
39.276309000000005,-76.62600499999998
39.294501399999994,-76.6184643
39.2621307,-76.670546
39.28576279999999,-76.5845733
39.2920484,-76.57605559999998
39.2900718,-76.6181665
39.2816161,-76.5817598
39.2859022,-76.63337899999998
39.2859008,-76.58131850000001
39.3390792,-76.57976040000001
39.272335999999996,-76.604074
39.28318429999999,-76.59715159999998
39.2707103,-76.59423970000002
39.297203,-76.617226
39.2838536,-76.58978809999998
39.37125579999999,-76.61057120000001
39.2383263,-76.60988689999998
39.302421100000004,-76.60731679999998
39.286129200000005,-76.62569359999998
39.285576,-76.625681
39.222119,-76.5879099
39.2407107,-76.5157321
39.2866817,-76.6005182
39.3470371,-76.6898047
39.364774,-76.6103207
39.2852925,-76.60013149999999
39.288406099999996,-76.61300539999998
39.3270544,-76.6096429
39.2854534,-76.5915703
39.350424100000005,-76.63569559999998
39.31313859999999,-76.5992483
39.287129,-76.607407
39.3239717,-76.57004690000001
39.2850201,-76.612437
39.2850201,-76.612437
39.3005151,-76.6187436
39.28548370000001,-76.62298229999998
39.28442800000001,-76.60560699999998
39.3469424,-76.68346329999999
39.2892459,-76.5357485
39.286212799999994,-76.61069549999998
39.289978999999995,-76.609905
39.2852319,-76.5943254
39.2913221,-76.56538459999999
39.2582544,-76.66331290000001
39.2839362,-76.57931599999998
39.2725006,-76.55229190000001
39.29481639999999,-76.5943648
39.296268100000006,-76.5692651
39.294375,-76.69192
39.3227353,-76.5479515
39.349497,-76.610097
39.3548119,-76.53135379999998
